file,meeting_title,start_time,bucket,label,description,num_evidence,evidence_quotes,cross_bucket_flag,admin_noise_flag,canonical,generic_flag,llm_contamination,evidence_support,label_accuracy,issue,off_topic,quality_score
20a3a151-a51a-48ed-b23d-203409be2306.json,West Drive Fabrication / Voxel:  West Drive Fabrication kickoff,2022-01-31T15:00:00Z,safety_use_cases,Working at heights on trailers (flatbed unloading),Detect personnel working at elevation on trailer beds during steel receiving/unloading to address fall hazards.,1,"the guy on the trailer bed right there, I mean, it's an easy, you know, we could put working at heights.",False,False,Working at Heights Detection,False,False,4,5,,False,4.5
20a3a151-a51a-48ed-b23d-203409be2306.json,West Drive Fabrication / Voxel:  West Drive Fabrication kickoff,2022-01-31T15:00:00Z,safety_use_cases,Suspended load/overhead crane safety (indoor future scope),Monitor proximity to moving suspended loads from overhead cranes; noted as currently supported outdoors and requiring indoor training for future enablement.,2,"Do you have the capability, at least, you know, out of the gate to look at, like, proximity to objects, like dyes specifically, when they're in motion, like a dye on a crane? | overhead and suspended load right now, from a use case standpoint, is outdoor only. It's raw material usage. It would have to be trained from an indoor standpoint.",False,False,Suspended Load Hazard Detection,False,False,5,5,,False,5.0
20a3a151-a51a-48ed-b23d-203409be2306.json,West Drive Fabrication / Voxel:  West Drive Fabrication kickoff,2022-01-31T15:00:00Z,safety_use_cases,Risk heat maps and safety analytics,"Generate AI-driven heat maps to visualize where incidents cluster, identify concentrated risk areas, and inform layout and operational changes for mitigation.",1,"It's an AI-driven heat map. So these are the types of visuals that we're going to help teams understand where your incidents are clustering, what are those concentrated areas of risk, and really be able to enable that data-informed decision about layout, about operations, and ultimately risk mitigation.",False,False,Safety Heatmaps and Hotspot Analysis,False,False,5,5,,False,5.0
20a3a151-a51a-48ed-b23d-203409be2306.json,West Drive Fabrication / Voxel:  West Drive Fabrication kickoff,2022-01-31T15:00:00Z,safety_use_cases,Forklift driving behavior compliance (speed and restricted areas),Track forklift driving behaviors such as speed and entry into areas where vehicles should not be present.,1,there's lots of low-hanging fruit out there in terms of speed and pedestrian interaction and vehicles in places they shouldn't be and how we control some things like that,False,False,Forklift Speed Monitoring,False,False,4,4,,False,4.0
fc07344d-07f9-44b8-9cd2-5df1719a946d.json,"Voxel Training- Summit Span Solutions, Northpoint Site",2024-06-10T17:00:00Z,safety_use_cases,PIT stop compliance at door intersections,Detect and review no-stop-at-the-door intersection events and use suggested actions to train or retrain operators on stopping requirements.,3,"It looks like this incident's a no-stop-at-the-door intersection. | train slash retrain team on stopping requirements. | we're going to capture things like ergonomic risk, pit-related safety, pedestrian prohibited zones to make sure that people are out of areas that they shouldn't be in,",True,False,Intersection Stop Compliance,False,False,5,4,,False,4.5
fc07344d-07f9-44b8-9cd2-5df1719a946d.json,"Voxel Training- Summit Span Solutions, Northpoint Site",2024-06-10T17:00:00Z,safety_use_cases,No-pedestrian zone enforcement,Monitor and reduce pedestrians entering prohibited zones and use trends and peak times to focus interventions.,3,"Like if you look at a no-ped zone, no-pedestrian zone, for example, folks are not supposed to be in these designated areas. | You have a high volume of events over the past month, but you're down 60-70% over the past about a month compared to the previous month. | So for you guys, for no-ped zones over the last month, that's been Tuesdays around 10 a.m.. East.",True,False,No-pedestrian zone enforcement,False,False,5,5,,False,5.0
fc07344d-07f9-44b8-9cd2-5df1719a946d.json,"Voxel Training- Summit Span Solutions, Northpoint Site",2024-06-10T17:00:00Z,safety_use_cases,Ergonomic risk and overreaching detection,Identify ergonomic hazards like overreaching captured by Voxel to mitigate strain and injury risks.,2,"we're going to capture things like ergonomic risk, pit-related safety, pedestrian prohibited zones | overreaching, ergonomic risks, obstruction for certain areas, open door duration, parking duration.",True,False,Ergonomic Risk Detection,False,False,5,5,,False,5.0
fc07344d-07f9-44b8-9cd2-5df1719a946d.json,"Voxel Training- Summit Span Solutions, Northpoint Site",2024-06-10T17:00:00Z,safety_use_cases,Obstruction hazard detection in critical areas,Detect obstructions in specific areas to prevent safety hazards and maintain safe operations.,1,"overreaching, ergonomic risks, obstruction for certain areas, open door duration, parking duration.",True,False,Obstruction and Egress Monitoring,False,False,3,3,Evidence mentions obstruction only as one item in a broader list including unrelated ergonomic and timing concerns; label narrows focus to obstructions while ignoring other mentioned use cases.,False,3.0
fc07344d-07f9-44b8-9cd2-5df1719a946d.json,"Voxel Training- Summit Span Solutions, Northpoint Site",2024-06-10T17:00:00Z,safety_use_cases,Safety coaching via Actions workflow,"Create, assign, and track actions with due dates to coach employees on safety incidents through to completion.",3,"go into our Create Actions workflow, and this is the more in-depth coaching platform that I told you we released about a month ago. | We can also associate due dates with actions. So you can essentially make this a time-bound requirement. | Or they can drag and drop it to the completed column if it's, you know, finished and they don't need to do anything further.",True,False,Actions Workflow and Coaching,False,False,5,5,,False,5.0
fc07344d-07f9-44b8-9cd2-5df1719a946d.json,"Voxel Training- Summit Span Solutions, Northpoint Site",2024-06-10T17:00:00Z,safety_use_cases,Safety incident reporting and trend analysis,"Use reports to analyze incident trends by type, camera, and time, track team engagement, and evaluate whether actions reduced incidents.",4,"And the time range defaults to the last full month, so in this case, November 1st to the 22nd. | Who's creating these actions? How many did they create? You know, how quickly do they complete them? The average completion time will be listed. | Incidence by camera, and then a little bit further at the bottom, incidence by time period. | based off of that action, afterwards, you can gauge how effective was my coaching effort on this particular event, basically saying, after I did this, did this reduce the incidents that came in?",True,False,Safety Analytics and Reporting,False,False,5,5,,False,5.0
fc07344d-07f9-44b8-9cd2-5df1719a946d.json,"Voxel Training- Summit Span Solutions, Northpoint Site",2024-06-10T17:00:00Z,safety_use_cases,Safety performance benchmarking and goal tracking,Set safety performance goals and compare ongoing trends against those goals as benchmarking capabilities mature.,1,we are working toward more formal benchmarking capabilities so you can set goals and compare your trends against them over time.,True,False,Safety Analytics and Reporting,False,False,5,5,,False,5.0
fc07344d-07f9-44b8-9cd2-5df1719a946d.json,"Voxel Training- Summit Span Solutions, Northpoint Site",2024-06-10T17:00:00Z,nonsafety_use_cases,Open door duration monitoring,Track open door duration events for operational awareness and process control.,1,"overreaching, ergonomic risks, obstruction for certain areas, open door duration, parking duration.",True,False,Door Duration Monitoring,False,False,5,5,,False,5.0
fc07344d-07f9-44b8-9cd2-5df1719a946d.json,"Voxel Training- Summit Span Solutions, Northpoint Site",2024-06-10T17:00:00Z,nonsafety_use_cases,Parking duration monitoring,Monitor parking duration to support site operations and dwell-time management.,1,"overreaching, ergonomic risks, obstruction for certain areas, open door duration, parking duration.",True,False,PIT Parking Duration Monitoring,False,True,5,5,,False,5.0
fc07344d-07f9-44b8-9cd2-5df1719a946d.json,"Voxel Training- Summit Span Solutions, Northpoint Site",2024-06-10T17:00:00Z,nonsafety_use_cases,Safety incident reporting and trend analysis,"Use reports to analyze incident trends by type, camera, and time, track team engagement, and evaluate whether actions reduced incidents.",4,"And the time range defaults to the last full month, so in this case, November 1st to the 22nd. | Who's creating these actions? How many did they create? You know, how quickly do they complete them? The average completion time will be listed. | Incidence by camera, and then a little bit further at the bottom, incidence by time period. | based off of that action, afterwards, you can gauge how effective was my coaching effort on this particular event, basically saying, after I did this, did this reduce the incidents that came in?",True,False,Safety Analytics and Reporting,False,False,5,2,"This is clearly a safety use case (analyzing safety incidents, coaching on incidents, tracking incident reduction) but is bucketed as 'nonsafety_use_cases'.",False,3.5
fc07344d-07f9-44b8-9cd2-5df1719a946d.json,"Voxel Training- Summit Span Solutions, Northpoint Site",2024-06-10T17:00:00Z,nonsafety_use_cases,Safety performance benchmarking and goal tracking,Set performance goals and compare ongoing trends against those goals as benchmarking capabilities mature.,1,we are working toward more formal benchmarking capabilities so you can set goals and compare your trends against them over time.,True,False,Safety Analytics and Reporting,False,False,5,2,"Label is miscategorized - performance benchmarking and goal tracking for safety trends should be in safety use cases, not nonsafety_use_cases",False,3.5
09b3303f-0b38-49f8-8f9c-4d4f74337e9d.json,Mason Line Supply + Voxel,2023-12-04T18:30:00Z,safety_use_cases,Ergonomic risk detection (improper bending and overreaching),"Detect and score improper bending and overreaching ergonomics to surface risky motions for coaching, using a defined thresholding method.",4,"So I've been looking through it and I've seen the flames. | And first of all, it shows you like improper bend. | You know, it picks out the person who's going to bend improperly or the person who's going to overreach to get a piece of freight. | Okay, so the way that we categorize or determine threshold level on improper bend and overreaching, so our ergonomic use cases, is going to be with the Posture Risk Index scoring method, certain severity levels assigned to that.",False,False,Ergonomic Risk Detection,False,False,5,5,,False,5.0
09b3303f-0b38-49f8-8f9c-4d4f74337e9d.json,Mason Line Supply + Voxel,2023-12-04T18:30:00Z,safety_use_cases,PIT–pedestrian proximity monitoring,"Monitor and flag close interactions between forklifts and pedestrians, including when a stationary person is near a moving PIT and during scanning at dock plates.",6,"When we work, like sometimes we have two people working on a similar trailer. | While the machine is in, uh, is in motion. | so that thing is a little bit, you know, um, I think it's, it must have showing red flags on that for sure. | Now does it flag it if the pit is in motion but the person is standing still? | But in the case of a person, a stationary person in a mobile pit will flag. | What should be happening is the forklift stops on the dock plate and comes with a complete stop, the guy scans it, and then he backs up, and then the forklift goes in.",False,False,PIT-Pedestrian Proximity Monitoring,False,False,5,5,,False,5.0
09b3303f-0b38-49f8-8f9c-4d4f74337e9d.json,Mason Line Supply + Voxel,2023-12-04T18:30:00Z,safety_use_cases,PIT–PIT proximity monitoring,Detect and report close interactions between moving forklifts; identify and reduce PIT-to-PIT proximity incidents.,3,So both pits have to be moving to flag. | So a pit going by a stationary pit will not flag. | pit-to-pit procs down 40-80%.,False,False,PIT-to-PIT Proximity Monitoring,False,False,3,3,"Label says 'moving forklifts' but evidence states both PITs must be moving to flag, which contradicts the broader 'close interactions' claim; description is imprecise about actual detection logic.",False,3.0
09b3303f-0b38-49f8-8f9c-4d4f74337e9d.json,Mason Line Supply + Voxel,2023-12-04T18:30:00Z,safety_use_cases,PIT speeding monitoring,Track and reduce forklift speeding incidents as a safety KPI.,1,"To see a 15-20% reduction across the board is significant, and then you're knocking it out of the park at almost every single category, 40-80% speeding.",False,False,Forklift Speed Monitoring,False,False,3,4,Evidence mentions speeding reduction percentages but lacks explicit confirmation of forklift/PIT context or that this is being tracked as a safety KPI,False,3.5
09b3303f-0b38-49f8-8f9c-4d4f74337e9d.json,Mason Line Supply + Voxel,2023-12-04T18:30:00Z,safety_use_cases,Safety risk hotspot and time-of-day analytics,"Use analytics to uncover systemic patterns of risk by location and time (e.g., hotspots and peak risk windows) to target floor interventions.",4,"It's less about the one-off instance and really more about being able to uncover those systemic patterns of risk. | And so once you're into the platform, being able to dig into that, this is the location, the roll-up doors that has the highest area or location of frequency. | And Saturdays at 12 p.m.. | is going to be that peak risk window.",False,False,Shift and Time-of-Day Analysis,False,False,5,5,,False,5.0
09b3303f-0b38-49f8-8f9c-4d4f74337e9d.json,Mason Line Supply + Voxel,2023-12-04T18:30:00Z,safety_use_cases,Monthly safety meeting content using Voxel clips,Receive a brief deck with example clips highlighting good and bad behaviors to use in monthly safety meetings.,4,"If there, if it was possible to shoot us some, like you did last time, we had a PowerPoint presentation with a couple examples kind of built into it, just something very brief, you know, four or several instances, but just things, you know, a couple that call out of good, like kudos to us. | then another one few that called out like, Hey, this is, this is, this is bad. | Um, and then we can show that we can use that in our monthly safety meeting. | I'm happy to provide it.",False,False,Safety Video Coaching and Training,False,False,5,5,,False,5.0
09b3303f-0b38-49f8-8f9c-4d4f74337e9d.json,Mason Line Supply + Voxel,2023-12-04T18:30:00Z,safety_use_cases,Daily safety incident digest and assignment workflow,Use daily email breakdowns from Voxel to review and assign issues to the appropriate supervisors for follow-up.,2,"So what I've started doing is going through every morning because I get an email that gives me like a breakdown, I go through it and I assign some. | So like if I see it's an issue, then I assign it.",False,False,Actions Workflow and Coaching,False,False,5,5,,False,5.0
09b3303f-0b38-49f8-8f9c-4d4f74337e9d.json,Mason Line Supply + Voxel,2023-12-04T18:30:00Z,nonsafety_use_cases,Open dock door duration monitoring and threshold tuning,"Monitor doors left open and adjust alert duration thresholds to reflect operational realities (e.g., ongoing loading with dock plate up); note current inability to detect dock plate status.",8,"I have a question regarding the doors open. | example, we are working on door number four, and it's now we are going continuously into that door because we have some freight which comes in and it takes maybe 15, tens of minutes or half an hour, but we still have to keep that door open with a plate up. | So that still shows as, you know, it's an alarming sign for us. | And so we we do set up each of the use cases, including open door duration specifically. | I think, currently, your open-door monitoring is set to a longer duration, meaning you would not receive a notice for shorter openings. | We're able to adjust that if you want it to be set differently. | Would it be able to recognize when a dog plate is on the trailer? | It wouldn't be able to make the distinction with that at this time.",False,False,Door Duration Monitoring,False,False,5,5,,False,5.0
09b3303f-0b38-49f8-8f9c-4d4f74337e9d.json,Mason Line Supply + Voxel,2023-12-04T18:30:00Z,nonsafety_use_cases,PIT parking duration monitoring and camera zone tuning,"Track extended PIT parking durations that may reflect normal work (e.g., lunch, labeling) and refine camera zones to exclude expected parking areas.",4,"I think that that has to do with most of the time because they park their vehicle and they go for lunch or they park their vehicle. | So the vehicle will be parked for a while before it's actually moved. | So that I think will always be going up instead of going down. | Yeah, and I think there's also, Harper, there's some fine-tuning we can do on the camera views for where we expect PIT to be parked, because I know that's changed recently, and where we expect freight to sit and where not to sit, because I know today, I painted the brush quite broad to try and capture everything, and then now we're just going to narrow it down a bit to not focus on some of those areas.",False,False,PIT Parking Duration Monitoring,False,True,5,5,,False,5.0
09b3303f-0b38-49f8-8f9c-4d4f74337e9d.json,Mason Line Supply + Voxel,2023-12-04T18:30:00Z,nonsafety_use_cases,Security monitoring use cases (yard/internal),Explore and define new security-focused use cases for yard and internal areas; schedule a session to capture requirements.,2,"Their special project, enhancing and building out some use cases that are slanted more to the security side of the house, safety, and so I would love to get kind of your take on what would be important from a security perspective, whether it's yard, internal, whatever, but I got to get one of our new product marketing folks online for that. | So just a heads up, I'd love to grab a half hour of your time and just do a deep dive on what would be important to you all from the security standpoint for some new use cases.",False,False,Perimeter and Yard Security,False,False,5,4,,False,4.5
ed7d25b7-2ff1-415d-b27e-fbc76f5084ca.json,Oak Motive Solutions / Voxel Bi-Weekly Sync,2023-01-10T14:30:00Z,safety_use_cases,Lockout/Tagout and machine guarding hazard-zone monitoring (no-pedestrian zones),"Use cameras to create no-pedestrian/work-hazard zones around machinery to detect entry, support LOTO compliance, and coach workers to prevent bypassing guards or entering energized areas.",5,"Yeah, but it's a matter of lockout, tagout procedures, that's right, that's right. | Violated machine guarding, went behind a guard, with part of the machine still running. | Those are areas of opportunity for our company to develop in terms of lockout, tagout, machine guard. | You know, what we can do today from a no pedestrian zone, know, work hazard zone use case is extremely applicable here. | We put a no-ped zone there to capture anybody going in and out just to kind of have those trainings towards, you know, is this locked out, tagged out procedure been followed?",False,False,No-Pedestrian Zone Enforcement,False,False,5,5,,False,5.0
ed7d25b7-2ff1-415d-b27e-fbc76f5084ca.json,Oak Motive Solutions / Voxel Bi-Weekly Sync,2023-01-10T14:30:00Z,safety_use_cases,PIT proximity monitoring (person-to-PIT and PIT-to-PIT),Monitor forklifts for pedestrian proximity and PIT-to-PIT spacing to reduce collision and near-miss risk in busy areas.,4,"So, I just put on improper band, overreaching, person to pit, and pit to pit. | So like I said, whenever we added this camera, this is one that captured the forklift versus forklift incident. | So it's, I was thinking like a pit to pit proximity thing, like the fork was falling too close to the other. | So, yeah, I'll be really interested in that area to see pit to pit and person to pit is a big thing I'm looking for in that area.",False,False,PIT proximity monitoring (person-to-PIT and PIT-to-PIT),False,False,5,5,,False,5.0
ed7d25b7-2ff1-415d-b27e-fbc76f5084ca.json,Oak Motive Solutions / Voxel Bi-Weekly Sync,2023-01-10T14:30:00Z,safety_use_cases,Ergonomic risk detection (overreaching/improper bend),Detect overreaching and improper bending postures across the view to reduce ergonomic injuries.,3,"So, I just put on improper band, overreaching, person to pit, and pit to pit. | So right now, improper bend and overreaching are for the entire view. | Let's get overreaching in there.",False,False,Ergonomic Risk Detection,False,False,5,5,,False,5.0
ed7d25b7-2ff1-415d-b27e-fbc76f5084ca.json,Oak Motive Solutions / Voxel Bi-Weekly Sync,2023-01-10T14:30:00Z,safety_use_cases,Hard hat PPE compliance at Maintenance Propane Station,"Monitor the propane station area to detect ‘no hard hat’ events, especially among vendors and delivery drivers.",2,"Actually, that will be another good place for a no hard hat because we have a lot of vendors and delivery drivers come through there and if they're not wearing their hard hat, I need to know that as well. | So I will add hard hat to that one whenever I pre-scope it.",False,False,PPE Compliance Monitoring,False,True,5,5,,False,5.0
ed7d25b7-2ff1-415d-b27e-fbc76f5084ca.json,Oak Motive Solutions / Voxel Bi-Weekly Sync,2023-01-10T14:30:00Z,safety_use_cases,Forklift speeding detection,Detect and flag PIT speeding; the team is considering enabling a speeding use case pending additional data.,3,"As we're going through this, Trey, has Sam mentioned to you putting speeding? | He's asked me about five times. Eden and I have discussed it. | I'm not quite ready yet. I've got to do some more data.",False,False,Forklift Speed Monitoring,False,False,4,3,Label mentions 'PIT speeding' (powered industrial truck) but then says 'Forklift speeding' - should be consistent; also 'Bucket' may be too generic given this is under consideration rather than active.,False,3.5
ed7d25b7-2ff1-415d-b27e-fbc76f5084ca.json,Oak Motive Solutions / Voxel Bi-Weekly Sync,2023-01-10T14:30:00Z,nonsafety_use_cases,Automated reminders for overdue actions,Send automatic email reminders or nudges to assignees when actions are pending or past due to improve follow-through.,3,"Is there a way to send them like a reminder or anything like that, that they've got actions pending or like they get an email like, hey, your actions past due or your about a week past due or whatever it is. | Not today, but it is something we expect to support later. | I'll follow up on that and just kind of give you just kind of a time frame of when that will be out.",False,False,Action Tracking and Accountability,False,False,5,5,,False,5.0
ed7d25b7-2ff1-415d-b27e-fbc76f5084ca.json,Oak Motive Solutions / Voxel Bi-Weekly Sync,2023-01-10T14:30:00Z,nonsafety_use_cases,Maintenance window suppression (no incident capture during scheduled work),Configure the platform to suppress incident capturing during Sunday maintenance windows to reduce noise and false positives.,4,"So their normal maintenance day is on Sundays. | So we need to add that in to the, no incident capturing Sundays from. | 6A to 6P. | All right. I'll get that added in there.",False,False,Maintenance Window Management,False,False,5,5,,False,5.0
ed7d25b7-2ff1-415d-b27e-fbc76f5084ca.json,Oak Motive Solutions / Voxel Bi-Weekly Sync,2023-01-10T14:30:00Z,nonsafety_use_cases,Increase camera coverage for monitoring and business case,Expand camera coverage so critical areas (including seldom-accessed zones) are visible for monitoring and to support the business case for broader deployment.,4,"We don't have a closer camera right there, and that's what I was thinking about because, actually, the event's not even on camera. | These cameras aggravate me sometimes with this motion detection because it only records whenever it detects motion. | making sure that all of the routinely accessed areas and all the areas that are, you know, not necessarily routinely accessed, but, you know, seldomly accessed, have have coverage that you can leverage, you know, our type of technology for that. | Rich Mills is wanting to increase camera coverage. And this helps, like, feed into that entire business case conversation as to why we need more coverage in the plant besides the several cameras.",False,False,Camera Coverage Expansion,False,False,5,3,"Label should be in 'safety_use_cases' bucket - expanding camera coverage to monitor critical and seldom-accessed areas is a safety monitoring use case, not nonsafety",False,4.0
2c2374a8-3a6b-43c3-8ad7-944c79f440a1.json,FW: Voxel: Camera Scoping ,2024-07-17T23:00:00Z,safety_use_cases,Pedestrian entry monitoring in restricted area,Monitor for any pedestrians entering a no-pedestrian-access zone inside the barriers.,2,"Inside these barriers here. | As an area where, like, there's no pedestrian access there, so that would be the only thing you monitor, plus, I mean, maybe that fence that, that's Australian Border Force over that fence, so it's very unlikely somebody's going to come over that fence, if they're coming over that fence, they've probably got Border Force people chasing them, but I'd have to go back over there.",False,False,No-Pedestrian Zone Enforcement,False,False,5,5,,False,5.0
2c2374a8-3a6b-43c3-8ad7-944c79f440a1.json,FW: Voxel: Camera Scoping ,2024-07-17T23:00:00Z,nonsafety_use_cases,Perimeter fence intrusion/security monitoring,Potentially monitor the fence line adjacent to the Australian Border Force area for any breaches or unauthorized access.,1,"plus, I mean, maybe that fence that, that's Australian Border Force over that fence, so it's very unlikely somebody's going to come over that fence, if they're coming over that fence, they've probably got Border Force people chasing them, but I'd have to go back over there.",False,False,Perimeter and Yard Security,False,False,3,3,"Evidence shows speculative discussion ('maybe', 'I'd have to go back') rather than clear use case; label overstates as 'monitoring' when actual need is uncertain",False,3.0
5e295dd9-85e3-4dea-930e-545e8e8eba60.json,Prairie Bridge Systems / Voxel Monthly Sync,2022-04-07T17:00:00Z,safety_use_cases,Ergonomics monitoring at Glenville dock,Monitor ergonomic risks on the Glenville dock using the adjusted camera view.,1,"Maybe some ergo back there for the, yeah, the Glenville dock, I believe that got adjusted.",True,False,Ergonomics monitoring at Glenville dock,False,False,3,3,Evidence is vague and fragmentary; label makes assumptions about 'monitoring' and 'risks' not clearly stated in the quote,False,3.0
5e295dd9-85e3-4dea-930e-545e8e8eba60.json,Prairie Bridge Systems / Voxel Monthly Sync,2022-04-07T17:00:00Z,safety_use_cases,Detect equipment set on dock plates,Use the camera to detect when a machine/equipment is set on the dock plates and ensure it is captured.,1,"And then, like, if they're setting a machine on the dock plates itself, I would like that covered.",True,False,Dock Equipment Monitoring,False,False,5,5,,False,5.0
5e295dd9-85e3-4dea-930e-545e8e8eba60.json,Prairie Bridge Systems / Voxel Monthly Sync,2022-04-07T17:00:00Z,safety_use_cases,Actions coaching to impact safety event counts,Leverage Voxel’s Actions coaching platform to record coaching and see its effect on overall event counts.,2,So what I'd like to do is get folks on a call because we have an entirely new coaching platform embedded within Voxel called Actions. | It also puts markers in your data when you complete coaching actions to show what the after effect is on your overall event count.,True,False,Actions Workflow and Coaching,False,False,5,5,,False,5.0
5e295dd9-85e3-4dea-930e-545e8e8eba60.json,Prairie Bridge Systems / Voxel Monthly Sync,2022-04-07T17:00:00Z,safety_use_cases,Timely alerting for safety issues,Expand use of alerting to improve visibility and response to events.,1,We're expanding our alerting capabilities.,True,False,Real-Time Safety Alerts,False,False,2,3,"Evidence is too vague - mentions expanding alerting but doesn't specify safety issues, timely response, or improved visibility; label overly specific given limited evidence.",False,2.5
5e295dd9-85e3-4dea-930e-545e8e8eba60.json,Prairie Bridge Systems / Voxel Monthly Sync,2022-04-07T17:00:00Z,nonsafety_use_cases,Dock door open-duration tracking,Track how long dock doors remain open at the Glenville dock.,1,"I know, I think we have open door duration might be one.",True,False,Door Duration Monitoring,False,False,4,3,"Label adds specificity ('Glenville dock') not present in evidence, and 'nonsafety_use_cases' bucket may be incorrect as door open-duration could relate to security or environmental control",False,3.5
5e295dd9-85e3-4dea-930e-545e8e8eba60.json,Prairie Bridge Systems / Voxel Monthly Sync,2022-04-07T17:00:00Z,nonsafety_use_cases,Detect equipment set on dock plates,Use the camera to detect when a machine/equipment is set on the dock plates and ensure it is captured.,1,"And then, like, if they're setting a machine on the dock plates itself, I would like that covered.",True,False,Dock Equipment Monitoring,False,False,5,3,"Bucket classification may be incorrect - detecting equipment placement on dock plates could have safety implications (preventing falls, ensuring stability)",False,4.0
5e295dd9-85e3-4dea-930e-545e8e8eba60.json,Prairie Bridge Systems / Voxel Monthly Sync,2022-04-07T17:00:00Z,nonsafety_use_cases,Quarterly shareholder reporting,Provide an end-of-year (Q4) report for shareholders and set up ongoing quarterly reporting cadence.,3,"I to say thank you for getting me that report for my shareholders. | Could I get it to you the week of the 15th? | March 15th, get that Q4 report to you.",True,False,Report Export and Subscriptions,False,False,4,3,"Label overstates scope - evidence only confirms Q4 report delivery, not ongoing quarterly cadence setup",False,3.5
5e295dd9-85e3-4dea-930e-545e8e8eba60.json,Prairie Bridge Systems / Voxel Monthly Sync,2022-04-07T17:00:00Z,nonsafety_use_cases,Automated weekly snapshots and data delivery,Receive weekly snapshots and in-depth data delivered automatically for ongoing visibility.,1,"We're updating, you know, in terms of snapshots, like weekly snapshots and in-depth data that you can get delivered right to you.",True,False,Report Export and Subscriptions,False,False,4,3,Label and bucket assume non-safety use when the evidence doesn't specify what data is being delivered - could be safety-related snapshots,False,3.5
5e295dd9-85e3-4dea-930e-545e8e8eba60.json,Prairie Bridge Systems / Voxel Monthly Sync,2022-04-07T17:00:00Z,nonsafety_use_cases,API feed updates/integration,Leverage updated API feeds for improved data integration and reporting.,1,"In addition to that, we're updating some other API feeds.",True,False,System Integration and Data Export,False,False,2,2,Evidence is too vague to support the specific label claims about 'improved data integration and reporting'; label overstates what the evidence shows,False,2.0
f3432b37-3049-414d-a90b-1df41934a165.json,Voxel Grit Stack Operations sync,2024-02-23T15:30:00Z,safety_use_cases,Powered equipment and vehicle safety monitoring in HDCs,Monitor areas with powered equipment and vehicle movement to reduce incidents at HDCs.,2,"And probably prioritize the ones that do have powered equipment, which is about half of them at this time. | from a safety perspective, as you know, like ergonomics, vehicle safety, PPE, area controls",False,False,Powered Equipment Safety (Generic),True,False,4,4,,False,4.0
f3432b37-3049-414d-a90b-1df41934a165.json,Voxel Grit Stack Operations sync,2024-02-23T15:30:00Z,safety_use_cases,PPE compliance monitoring,Detect and alert on PPE non-compliance to improve worker safety.,1,"from a safety perspective, as you know, like ergonomics, vehicle safety, PPE, area controls",False,False,PPE Compliance Monitoring,False,True,2,4,"Evidence only mentions PPE in a list without context about detection, alerting, or compliance monitoring",False,3.0
f3432b37-3049-414d-a90b-1df41934a165.json,Voxel Grit Stack Operations sync,2024-02-23T15:30:00Z,safety_use_cases,Area controls for no-pedestrian zones,Alert when people enter restricted/no-pedestrian zones or walk in the wrong areas.,1,"area controls could be like, and you can use this for security. So like no pedestrian zones could be, to your point, also like after hours or when people shouldn't be somewhere from a time perspective, not necessarily a location, but it could also be from a location, people not walking in the right area.",False,False,No-Pedestrian Zone Enforcement,False,False,5,5,,False,5.0
f3432b37-3049-414d-a90b-1df41934a165.json,Voxel Grit Stack Operations sync,2024-02-23T15:30:00Z,safety_use_cases,Working at heights hazard detection,Detect unsafe working at heights conditions to prevent falls and related incidents.,1,"Now, working at heights, obstructions, obstruction would be like blocked fire exits, things of that nature, anywhere where there shouldn't be an object",False,False,Working at Heights Detection,False,False,2,3,"Evidence mentions 'working at heights' only in passing within a list of topics, without clear quotes demonstrating detection of unsafe working at heights conditions; label is somewhat accurate but evidence is weak",False,2.5
f3432b37-3049-414d-a90b-1df41934a165.json,Voxel Grit Stack Operations sync,2024-02-23T15:30:00Z,safety_use_cases,Obstruction and blocked fire exit detection,Identify obstructions such as blocked fire exits to maintain safe egress routes.,1,"obstructions, obstruction would be like blocked fire exits, things of that nature, anywhere where there shouldn't be an object",False,False,Obstruction and blocked fire exit detection,False,False,5,5,,False,5.0
f3432b37-3049-414d-a90b-1df41934a165.json,Voxel Grit Stack Operations sync,2024-02-23T15:30:00Z,safety_use_cases,Ergonomics risk monitoring,Flag ergonomic risks on the floor to reduce strain and injury.,1,"from a safety perspective, as you know, like ergonomics, vehicle safety, PPE, area controls",False,False,Ergonomic Risk Detection,False,False,3,4,Evidence mentions ergonomics but doesn't explicitly confirm the specific use case of 'flagging risks on the floor' or 'reducing strain and injury',False,3.5
f3432b37-3049-414d-a90b-1df41934a165.json,Voxel Grit Stack Operations sync,2024-02-23T15:30:00Z,nonsafety_use_cases,After-hours dock door open alert (lights off),Trigger an alert if building lights are off and a dock door remains open after hours.,2,"we want to fire an automatic alert if all lights go out in a building and a dock door is still open | So we can do open doors today. But we can add a separate rule that if the lights are turned off, for example, we can flag that.",False,False,Door Duration Monitoring,False,False,5,3,"Bucketed as 'nonsafety_use_cases' but open dock doors after hours could be a security/safety concern (theft prevention, unauthorized access)",False,4.0
f3432b37-3049-414d-a90b-1df41934a165.json,Voxel Grit Stack Operations sync,2024-02-23T15:30:00Z,nonsafety_use_cases,After-hours presence/time-based access monitoring,Alert when people are present in facilities after hours or at unauthorized times.,1,"area controls could be like, and you can use this for security. So like no pedestrian zones could be, to your point, also like after hours or when people shouldn't be somewhere from a time perspective",False,False,Restricted Area and Access Control,False,False,5,4,,False,4.5
